"","metabolite","date","treatment","nmol","replicate","pn_nm","pc_nm","cn_ratio","nm_metab_per_pc_nm"
"1683","Hypoxanthine",2022-07-27,"ZL",0.0684570724901577,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,9.11333498095583e-06
"1684","Hypoxanthine",2022-07-27,"ZL",0.132012593484786,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,1.69862373577913e-05
"1685","Hypoxanthine",2022-07-27,"ZL",0.0282616051400172,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,3.23317932786163e-06
"1686","Homarine",2022-07-27,"C",0.336045831461134,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,2.92741386082587e-05
"1687","Homarine",2022-07-27,"C",0.149324206779581,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,1.40533304970832e-05
"1688","Homarine",2022-07-27,"C",0.0254039912490975,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,4.62106034094331e-06
"1689","Homarine",2022-07-27,"LH",0.149848835572513,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,7.48467809418615e-06
"1690","Homarine",2022-07-27,"LH",0.0887529252214234,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,3.14030212718284e-06
"1691","Homarine",2022-07-27,"LH",0.0901862175579961,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,3.16497326820376e-06
"1692","Homarine",2022-07-27,"LL",0.0766760338021345,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,7.8746688246006e-06
"1693","Homarine",2022-07-27,"LL",0.112383659300162,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,1.17025555427095e-05
"1694","Homarine",2022-07-27,"LL",0.0760739255815613,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,7.30716713264795e-06
"1695","Homarine",2022-07-27,"RH",0.0901357528425045,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,2.89048976798368e-06
"1696","Homarine",2022-07-27,"RH",0.0323243916807862,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,1.42664679081336e-06
"1697","Homarine",2022-07-27,"RL",0.0112364041358787,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,9.36854773831248e-07
"1698","Homarine",2022-07-27,"RL",0.00561372390250037,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,3.10621708071049e-07
"1699","Homarine",2022-07-27,"RL",0.0959512380591965,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,4.39614204844574e-06
"1700","Homarine",2022-07-27,"ZF",0.0639524463991386,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,8.04835486097873e-06
"1701","Homarine",2022-07-27,"ZF",0.0281314920640881,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,3.82743468460264e-06
"1702","Homarine",2022-07-27,"ZF",0.00985412928552138,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,1.84902805316501e-06
"1703","Homarine",2022-07-27,"ZH",0.0563777773861148,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,4.07669000970411e-06
"1704","Homarine",2022-07-27,"ZH",0.0504477349530134,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,4.95162214842634e-06
"1705","Homarine",2022-07-27,"ZL",0.0561491880252688,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,7.47485016185169e-06
"1706","Homarine",2022-07-27,"ZL",0.0371974762752822,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,4.7862491330842e-06
"1707","Homarine",2022-07-27,"ZL",0.0536610983526583,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,6.13892781548001e-06
"1708","Trigonelline",2022-07-27,"C",0.0201614458218628,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,1.75633471471992e-06
"1709","Trigonelline",2022-07-27,"C",0.0557196115502421,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,5.2439328704455e-06
"1710","Trigonelline",2022-07-27,"C",0.0311237131814879,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,5.66149449649876e-06
"1711","Trigonelline",2022-07-27,"LH",0.058796491125158,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,2.9367783036694e-06
"1712","Trigonelline",2022-07-27,"LH",0.0175024271931612,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,6.19279975374601e-07
"1713","Trigonelline",2022-07-27,"LH",0.0368827726671508,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,1.2943550878348e-06
"1714","Trigonelline",2022-07-27,"LL",0.00915526015033607,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,9.4025001179642e-07
"1715","Trigonelline",2022-07-27,"LL",0.116523716472727,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,1.21336613575018e-05
"1716","Trigonelline",2022-07-27,"LL",0.038185701105705,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,3.66787040268574e-06
"1717","Trigonelline",2022-07-27,"RH",0.0104648860117217,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,3.3558987400761e-07
"1718","Trigonelline",2022-07-27,"RH",0.0303064570953151,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,1.33758463834152e-06
"1719","Trigonelline",2022-07-27,"RL",0.0141912249852646,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,1.18321811081057e-06
"1720","Trigonelline",2022-07-27,"RL",0.00680210215167544,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,3.76377717451707e-07
"1721","Trigonelline",2022-07-27,"RL",0.0326900442100789,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,1.49774073606864e-06
"1722","Trigonelline",2022-07-27,"ZF",0.065021538747072,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,8.18289912128151e-06
"1723","Trigonelline",2022-07-27,"ZF",0.0564249674175935,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,7.67690803174154e-06
"1724","Trigonelline",2022-07-27,"ZF",0.0616271407926059,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,1.15637119079922e-05
"1725","Trigonelline",2022-07-27,"ZH",0.0358645345081359,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,2.5933727136965e-06
"1726","Trigonelline",2022-07-27,"ZH",0.0608842134559846,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,5.97599912303223e-06
"1727","Trigonelline",2022-07-27,"ZL",0.0120254228883238,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,1.60088217451461e-06
"1728","Trigonelline",2022-07-27,"ZL",0.0256984271190605,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,3.30665106444235e-06
"1729","Trigonelline",2022-07-27,"ZL",0.0554773931998131,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,6.34671526859984e-06
"1730","N-Methyltaurine",2022-07-27,"C",0.00453639596600793,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,3.95181465913292e-07
"1731","N-Methyltaurine",2022-07-27,"C",0.00856072474045703,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,8.05674422565561e-07
"1732","N-Methyltaurine",2022-07-27,"C",0.00138181092544172,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,2.51355450552194e-07
"1733","N-Methyltaurine",2022-07-27,"LH",0.00180511372404408,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,9.01621630641873e-08
"1734","N-Methyltaurine",2022-07-27,"LH",0.00037014003585563,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,1.30964871191918e-08
"1735","N-Methyltaurine",2022-07-27,"LH",0.00632555033857867,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,2.21987330995496e-07
"1736","N-Methyltaurine",2022-07-27,"LL",0.00560874746669044,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,5.76021301975263e-07
"1737","N-Methyltaurine",2022-07-27,"LL",0.00756469752286459,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,7.87714988783895e-07
"1738","N-Methyltaurine",2022-07-27,"LL",0.018319780477659,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,1.75967911160512e-06
"1739","N-Methyltaurine",2022-07-27,"RH",0.00473950648160854,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,1.51987358604739e-07
"1740","N-Methyltaurine",2022-07-27,"RH",0.00313647439189792,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,1.38429244697254e-07
"1741","N-Methyltaurine",2022-07-27,"RL",0.00512598000758011,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,4.2738751495515e-07
"1742","N-Methyltaurine",2022-07-27,"RL",0.00855840975760595,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,4.73558711374355e-07
"1743","N-Methyltaurine",2022-07-27,"RL",0.00085847280727462,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,3.93321491399505e-08
"1744","N-Methyltaurine",2022-07-27,"ZF",0.00493647878510402,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,6.2125118370367e-07
"1745","N-Methyltaurine",2022-07-27,"ZF",0.001347436937653,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,1.83325749616795e-07
"1746","N-Methyltaurine",2022-07-27,"ZF",0.011517074759609,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,2.16106301266058e-06
"1747","N-Methyltaurine",2022-07-27,"ZH",0.00219417114501609,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,1.586610185997e-07
"1748","N-Methyltaurine",2022-07-27,"ZH",0.0132252748833875,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,1.2981071220066e-06
"1749","N-Methyltaurine",2022-07-27,"ZL",0.00377670745221186,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,5.02773473727311e-07
"1750","N-Methyltaurine",2022-07-27,"ZL",0.0197331359674048,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,2.53908905588266e-06
"1751","N-Methyltaurine",2022-07-27,"ZL",0.00648468787184138,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,7.41860155182247e-07
"1752","Ectoine",2022-07-27,"C",0.28504485456973,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,2.48312634796374e-05
"1753","Ectoine",2022-07-27,"C",0.0843449993707126,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,7.9379504334657e-06
"1754","Ectoine",2022-07-27,"C",0.0921627927646219,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,1.67646816745893e-05
"1755","Ectoine",2022-07-27,"LH",0.042507838520954,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,2.12318959031902e-06
"1756","Ectoine",2022-07-27,"LH",0.0879621775550691,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,3.11232348228159e-06
"1757","Ectoine",2022-07-27,"LH",0.626973724330587,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,2.20028639752674e-05
"1758","Ectoine",2022-07-27,"LL",0.0393678077961576,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,4.04309447649913e-06
"1759","Ectoine",2022-07-27,"LL",0.195893980638707,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,2.03985188165486e-05
"1760","Ectoine",2022-07-27,"LL",0.0748192663806112,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,7.18665271978218e-06
"1761","Ectoine",2022-07-27,"RH",0.0782834531141943,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,2.51040805777023e-06
"1762","Ectoine",2022-07-27,"RH",0.0568186617456823,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,2.50770879892444e-06
"1763","Ectoine",2022-07-27,"RL",0.0478824761941216,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,3.9922848860594e-06
"1764","Ectoine",2022-07-27,"RL",0.0314521383121863,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,1.74032729337948e-06
"1765","Ectoine",2022-07-27,"RL",0.148992750868352,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,6.82631418056189e-06
"1766","Ectoine",2022-07-27,"ZF",0.118201425173833,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,1.48755375038358e-05
"1767","Ectoine",2022-07-27,"ZF",0.0441658081542676,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,6.008986143289e-06
"1768","Ectoine",2022-07-27,"ZF",0.0827299607636046,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,1.55234434070094e-05
"1769","Ectoine",2022-07-27,"ZH",0.129561222854681,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,9.36860173183787e-06
"1770","Ectoine",2022-07-27,"ZH",0.160065111786099,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,1.57109522052594e-05
"1771","Ectoine",2022-07-27,"ZL",0.181904434594979,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,2.42159938583958e-05
"1772","Ectoine",2022-07-27,"ZL",0.0628069114248754,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,8.08144948152738e-06
"1773","Ectoine",2022-07-27,"ZL",0.103945340223923,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,1.18915370720988e-05
"1774","Proline betaine",2022-07-27,"C",0.0140942542691011,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,1.22780024159124e-06
"1775","Proline betaine",2022-07-27,"C",0.00910237644538871,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,8.56650822091658e-07
"1776","Proline betaine",2022-07-27,"C",0.0134098691828927,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,2.43929444199068e-06
"1777","Proline betaine",2022-07-27,"LH",0.0119825443774418,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,5.98506401946998e-07
"1778","Proline betaine",2022-07-27,"LH",0.00468862486172199,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,1.65895361646896e-07
"1779","Proline betaine",2022-07-27,"LH",0.0348131895639558,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,1.22172563984042e-06
"1780","Proline betaine",2022-07-27,"LL",0.00597629850753708,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,6.13768986346543e-07
"1781","Proline betaine",2022-07-27,"LL",0.128477149542054,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,1.33783771399471e-05
"1782","Proline betaine",2022-07-27,"LL",0.037820383313524,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,3.63278034858916e-06
"1783","Proline betaine",2022-07-27,"RH",0.0106228306312007,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,3.40654870883043e-07
"1784","Proline betaine",2022-07-27,"RH",0.0081462337307591,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,3.59536486377594e-07
"1785","Proline betaine",2022-07-27,"RL",0.0137256044506505,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,1.14439618741123e-06
"1786","Proline betaine",2022-07-27,"RL",0.00302976520398243,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,1.67644661379958e-07
"1787","Proline betaine",2022-07-27,"RL",0.0117515794455565,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,5.38415278231108e-07
"1788","Proline betaine",2022-07-27,"ZF",0.0501244695989518,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,6.30811706612272e-06
"1789","Proline betaine",2022-07-27,"ZF",0.0294096499367703,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,4.00133465987437e-06
"1790","Proline betaine",2022-07-27,"ZF",0.0206957176339819,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,3.88334284814384e-06
"1791","Proline betaine",2022-07-27,"ZH",0.0125691014980115,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,9.08874611302437e-07
"1792","Proline betaine",2022-07-27,"ZH",0.102104755146302,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,1.00219398851698e-05
"1793","Proline betaine",2022-07-27,"ZL",0.0369377867131917,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,4.9173359526996e-06
"1794","Proline betaine",2022-07-27,"ZL",0.0728176333283807,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,9.36954248755849e-06
"1795","Proline betaine",2022-07-27,"ZL",0.00965081660280549,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,1.10407107390346e-06
"1796","(3-Carboxypropyl)trimethylammonium",2022-07-27,"C",0.083708030906547,"230616_Smp_27July-C_1",1185.426254,11479.2730866667,9.68366699145729,7.29210205860291e-06
"1797","(3-Carboxypropyl)trimethylammonium",2022-07-27,"C",0.0157754937875827,"230616_Smp_27July-C_2",873.6222439,10625.53868,12.1626237818371,1.4846770843982e-06
"1798","(3-Carboxypropyl)trimethylammonium",2022-07-27,"C",0.0112661101976008,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,2.04933840987209e-06
"1799","(3-Carboxypropyl)trimethylammonium",2022-07-27,"LH",0.0880059532756486,"230616_Smp_27July-LH_1",2010.09345,20020.74554,9.96010684975865,4.39573806578876e-06
"1800","(3-Carboxypropyl)trimethylammonium",2022-07-27,"LH",0.016522148818222,"230616_Smp_27July-LH_2",2574.28402,28262.54342,10.9787976774995,5.84595256438601e-07
"1801","(3-Carboxypropyl)trimethylammonium",2022-07-27,"LH",0.0352670489240887,"230616_Smp_27July-LH_3",2662.613278,28495.09614,10.7019282054373,1.23765327026156e-06
"1802","(3-Carboxypropyl)trimethylammonium",2022-07-27,"LL",0.00881014623000985,"230616_Smp_27July-LL_1",939.6974365,9737.048695,10.3618976883311,9.04806631452288e-07
"1803","(3-Carboxypropyl)trimethylammonium",2022-07-27,"LL",0.0677026771788754,"230616_Smp_27July-LL_2",966.664390666667,9603.34338,9.93451654237205,7.0499069438539e-06
"1804","(3-Carboxypropyl)trimethylammonium",2022-07-27,"LL",0.0256795388439867,"230616_Smp_27July-LL_3",1154.727914,10410.86432,9.01585922863557,2.4666096929776e-06
"1805","(3-Carboxypropyl)trimethylammonium",2022-07-27,"RH",0.0210210837361133,"230616_Smp_27July-RH_2",2509.253898,31183.55714,12.4274220176981,6.74107948677509e-07
"1806","(3-Carboxypropyl)trimethylammonium",2022-07-27,"RH",0.0268663491009906,"230616_Smp_27July-RH_3",1987.74662666667,22657.5995466667,11.3986356423415,1.18575443288489e-06
"1807","(3-Carboxypropyl)trimethylammonium",2022-07-27,"RL",0.00745335626503004,"230616_Smp_27July-RL_1",1186.245581,11993.75234,10.1106824186349,6.21436565783719e-07
"1808","(3-Carboxypropyl)trimethylammonium",2022-07-27,"RL",0.0022195042953446,"230616_Smp_27July-RL_2",1450.355648,18072.54212,12.460765843827,1.22810851987911e-07
"1809","(3-Carboxypropyl)trimethylammonium",2022-07-27,"RL",0.0440714576712534,"230616_Smp_27July-RL_3",2266.767342,21826.23696,9.62879451966271,2.01919633476083e-06
"1810","(3-Carboxypropyl)trimethylammonium",2022-07-27,"ZF",0.0264003982493675,"230616_Smp_27July-ZF_1",719.3131445,7946.02717,11.0466870107363,3.32246513692295e-06
"1811","(3-Carboxypropyl)trimethylammonium",2022-07-27,"ZF",0.00746967663801903,"230616_Smp_27July-ZF_2",662.2942942,7349.96006,11.0977251719769,1.01628805830804e-06
"1812","(3-Carboxypropyl)trimethylammonium",2022-07-27,"ZF",0.0138918288206741,"230616_Smp_27July-ZF_3",533.518494,5329.35629,9.9890750741248,2.60666168008709e-06
"1813","(3-Carboxypropyl)trimethylammonium",2022-07-27,"ZH",0.00881212154014816,"230616_Smp_27July-ZH_2",1119.460044,13829.30202,12.3535467783073,6.37206529107834e-07
"1814","(3-Carboxypropyl)trimethylammonium",2022-07-27,"ZH",0.00850203038614366,"230616_Smp_27July-ZH_3",1181.178816,10188.12289,8.6253857180588,8.34504106196903e-07
"1815","(3-Carboxypropyl)trimethylammonium",2022-07-27,"ZL",0.013011453292525,"230616_Smp_27July-ZL_1",686.3991255,7511.747635,10.9437022221264,1.73214728778957e-06
"1816","(3-Carboxypropyl)trimethylammonium",2022-07-27,"ZL",0.00736192936743423,"230616_Smp_27July-ZL_2",770.5393265,7771.73842,10.0861022308898,9.47269319884576e-07
"1817","(3-Carboxypropyl)trimethylammonium",2022-07-27,"ZL",0.021387976241432,"230616_Smp_27July-ZL_3",735.371196,8741.118965,11.886675753071,2.44682360771783e-06
"1818","Acetylcholine",2022-07-27,"C",0.00215517486720529,"230616_Smp_27July-C_3",517.7119853,5497.437682,10.618718202582,3.92032614441793e-07
