"compound","filename","replicate","mz","rt","treatment","date","area_per_L"
"Glycine","Smp_27July-RH_3","3",76.039854,738.6,"RH",2023-07-27,729298.224852071
"Glycine","Smp_27July-RL_1","1",76.039854,745.2,"RL",2023-07-27,1314253.11004785
"Glycine","Smp_27July-RL_2","2",76.039854,730.2,"RL",2023-07-27,891123.923444976
"Glycine","Smp_27July-RL_3","3",76.039854,738.6,"RL",2023-07-27,790322.488038278
"Glycine","Smp_27July-ZF_1","1",76.039854,747,"ZF",2023-07-27,1103700
"Glycine","Smp_27July-ZF_2","2",76.039854,743.4,"ZF",2023-07-27,399417.224880383
"Glycine","Smp_27July-ZF_3","3",76.039854,745.2,"ZF",2023-07-27,889894.736842105
"Glycine","Smp_27July-ZH_1","1",76.039854,747.6,"ZH",2023-07-27,694079.425837321
"Glycine","Smp_27July-ZH_2","2",76.039854,742.8,"ZH",2023-07-27,623670.33492823
"Glycine","Smp_27July-ZH_3","3",76.039854,748.2,"ZH",2023-07-27,1498265.55023923
"Glycine","Smp_27July-ZL_1","1",76.039854,746.4,"ZL",2023-07-27,661581.222707424
"Glycine","Smp_27July-ZL_2","2",76.039854,747,"ZL",2023-07-27,1435333.01435407
"Glycine","Smp_27July-ZL_3","3",76.039854,751.8,"ZL",2023-07-27,904525.358851675
"Glycine","Smp_30June-C_1","1",76.039854,739.8,"C",2023-06-30,333947.5
"Glycine","Smp_30June-C_2","2",76.039854,745.8,"C",2023-06-30,1142835
"Glycine","Smp_30June-C_3","3",76.039854,739.8,"C",2023-06-30,910895.5
"Glycine","Smp_30June-LH_1","1",76.039854,733.2,"LH",2023-06-30,2199759.5
"Glycine","Smp_30June-LH_2","2",76.039854,740.4,"LH",2023-06-30,230615.5
"Glycine","Smp_30June-LH_3","3",76.039854,739.8,"LH",2023-06-30,374929
"Glycine","Smp_30June-LL_1","1",76.039854,742.8,"LL",2023-06-30,1164196.5
"Glycine","Smp_30June-LL_2","2",76.039854,745.2,"LL",2023-06-30,782927.5
"Glycine","Smp_30June-LL_3","3",76.039854,728.4,"LL",2023-06-30,1009727.5
"Glycine","Smp_30June-RH_1","1",76.039854,734.4,"RH",2023-06-30,780774.5
"Glycine","Smp_30June-RH_2","2",76.039854,747,"RH",2023-06-30,966222
"Glycine","Smp_30June-RH_3","3",76.039854,736.8,"RH",2023-06-30,403247.5
"Glycine","Smp_30June-RL_1","1",76.039854,730.2,"RL",2023-06-30,928850.5
"Glycine","Smp_30June-RL_2","2",76.039854,731.4,"RL",2023-06-30,758608
"Glycine","Smp_30June-RL_3","3",76.039854,732,"RL",2023-06-30,1954590.5
"Glycine","Smp_30June-ZF_1","1",76.039854,744,"ZF",2023-06-30,242455.5
"Glycine","Smp_30June-ZF_2","2",76.039854,743.4,"ZF",2023-06-30,356399
"Glycine","Smp_30June-ZF_3","3",76.039854,746.4,"ZF",2023-06-30,1343890.5
"Glycine","Smp_30June-ZH_1","1",76.039854,748.2,"ZH",2023-06-30,385787.5
"Glycine","Smp_30June-ZH_2","2",76.039854,741,"ZH",2023-06-30,664015.5
"Glycine","Smp_30June-ZH_3","3",76.039854,743.4,"ZH",2023-06-30,383441.428571429
"Glycine","Smp_30June-ZL_1","1",76.039854,744,"ZL",2023-06-30,731505
"Glycine","Smp_30June-ZL_2","2",76.039854,730.2,"ZL",2023-06-30,1086267.5
"Glycine","Smp_30June-ZL_3","3",76.039854,740.4,"ZL",2023-06-30,397614
"Trimethylamine N-oxide","Smp_14July-C_1","1",76.076239,444.6,"C",2023-07-14,690398.564593302
"Trimethylamine N-oxide","Smp_14July-C_2","2",76.076239,447,"C",2023-07-14,450540.669856459
"Trimethylamine N-oxide","Smp_14July-C_3","3",76.076239,445.2,"C",2023-07-14,3987917.22488038
"Trimethylamine N-oxide","Smp_14July-LH_1","1",76.076239,445.8,"LH",2023-07-14,17126038.277512
"Trimethylamine N-oxide","Smp_14July-LH_2","2",76.076239,444,"LH",2023-07-14,492717.224880383
"Trimethylamine N-oxide","Smp_14July-LH_3","3",76.076239,442.8,"LH",2023-07-14,1544074.16267943
"Trimethylamine N-oxide","Smp_14July-LL_1","1",76.076239,444.6,"LL",2023-07-14,2802908.61244019
"Trimethylamine N-oxide","Smp_14July-LL_2","2",76.076239,448.8,"LL",2023-07-14,2977562.20095694
"Trimethylamine N-oxide","Smp_14July-LL_3","3",76.076239,445.8,"LL",2023-07-14,5936378.46889952
"Trimethylamine N-oxide","Smp_14July-RH_1","1",76.076239,444,"RH",2023-07-14,1947892.82296651
"Trimethylamine N-oxide","Smp_14July-RH_2","2",76.076239,443.4,"RH",2023-07-14,1783518.18181818
"Trimethylamine N-oxide","Smp_14July-RH_3","3",76.076239,445.8,"RH",2023-07-14,138219804.784689
"Trimethylamine N-oxide","Smp_14July-RL_1","1",76.076239,444,"RL",2023-07-14,990949.282296651
"Trimethylamine N-oxide","Smp_14July-RL_2","2",76.076239,447.6,"RL",2023-07-14,92513523.4449761
"Trimethylamine N-oxide","Smp_14July-RL_3","3",76.076239,444.6,"RL",2023-07-14,430960.28708134
"Trimethylamine N-oxide","Smp_14July-ZF_1","1",76.076239,442.8,"ZF",2023-07-14,1111898.5645933
"Trimethylamine N-oxide","Smp_14July-ZF_2","2",76.076239,444.6,"ZF",2023-07-14,78675230.6220096
"Trimethylamine N-oxide","Smp_14July-ZF_3","3",76.076239,447.6,"ZF",2023-07-14,2239469.85645933
"Trimethylamine N-oxide","Smp_14July-ZH_1","1",76.076239,446.4,"ZH",2023-07-14,12394461.2440191
"Trimethylamine N-oxide","Smp_14July-ZH_2","2",76.076239,447,"ZH",2023-07-14,4357716.26794258
"Trimethylamine N-oxide","Smp_14July-ZH_3","3",76.076239,445.8,"ZH",2023-07-14,4696310.04784689
"Trimethylamine N-oxide","Smp_14July-ZL_1","1",76.076239,445.2,"ZL",2023-07-14,746610.52631579
"Trimethylamine N-oxide","Smp_14July-ZL_2","2",76.076239,446.4,"ZL",2023-07-14,2119620.57416268
"Trimethylamine N-oxide","Smp_14July-ZL_3","3",76.076239,445.8,"ZL",2023-07-14,226886047.84689
"Trimethylamine N-oxide","Smp_21July-C_1","1",76.076239,445.2,"C",2023-07-21,379064.593301435
"Trimethylamine N-oxide","Smp_21July-C_2","2",76.076239,442.2,"C",2023-07-21,6606275.59808613
"Trimethylamine N-oxide","Smp_21July-C_3","3",76.076239,447,"C",2023-07-21,3564565.07177034
"Trimethylamine N-oxide","Smp_21July-LH_1","1",76.076239,442.2,"LH",2023-07-21,1683197.1291866
"Trimethylamine N-oxide","Smp_21July-LH_2","2",76.076239,441,"LH",2023-07-21,920134.07821229
"Trimethylamine N-oxide","Smp_21July-LH_3","3",76.076239,445.8,"LH",2023-07-21,1435433.33333333
"Trimethylamine N-oxide","Smp_21July-LL_1","1",76.076239,449.4,"LL",2023-07-21,762614.832535885
"Trimethylamine N-oxide","Smp_21July-LL_2","2",76.076239,444,"LL",2023-07-21,4228698.5645933
"Trimethylamine N-oxide","Smp_21July-LL_3","3",76.076239,447.6,"LL",2023-07-21,220962480.382775
"Trimethylamine N-oxide","Smp_21July-RH_1","1",76.076239,445.2,"RH",2023-07-21,1810196.1722488
"Trimethylamine N-oxide","Smp_21July-RH_2","2",76.076239,445.8,"RH",2023-07-21,1049056.42458101
"Trimethylamine N-oxide","Smp_21July-RH_3","3",76.076239,444,"RH",2023-07-21,1150539.71291866
"Trimethylamine N-oxide","Smp_21July-RL_1","1",76.076239,447.6,"RL",2023-07-21,11850898.5645933
"Trimethylamine N-oxide","Smp_21July-RL_2","2",76.076239,445.8,"RL",2023-07-21,2447086.12440191
"Trimethylamine N-oxide","Smp_21July-RL_3","3",76.076239,437.4,"RL",2023-07-21,582561.904761905
"Trimethylamine N-oxide","Smp_21July-ZF_1","1",76.076239,447,"ZF",2023-07-21,719664.593301435
"Trimethylamine N-oxide","Smp_21July-ZF_2","2",76.076239,444.6,"ZF",2023-07-21,2742491.86602871
"Trimethylamine N-oxide","Smp_21July-ZF_3","3",76.076239,441,"ZF",2023-07-21,838548.803827751
"Trimethylamine N-oxide","Smp_21July-ZH_1","1",76.076239,445.8,"ZH",2023-07-21,1017657.41626794
"Trimethylamine N-oxide","Smp_21July-ZH_2","2",76.076239,444.6,"ZH",2023-07-21,13287645.9330144
"Trimethylamine N-oxide","Smp_21July-ZH_3","3",76.076239,445.8,"ZH",2023-07-21,1061996.6507177
"Trimethylamine N-oxide","Smp_21July-ZL_1","1",76.076239,446.4,"ZL",2023-07-21,317646.411483254
"Trimethylamine N-oxide","Smp_21July-ZL_2","2",76.076239,447,"ZL",2023-07-21,148008.133971292
"Trimethylamine N-oxide","Smp_21July-ZL_3","3",76.076239,444.6,"ZL",2023-07-21,1684238.75598086
"Trimethylamine N-oxide","Smp_27July-C_1","1",76.076239,444,"C",2023-07-27,296194.736842105
"Trimethylamine N-oxide","Smp_27July-C_2","2",76.076239,444,"C",2023-07-27,5803055.02392345
"Trimethylamine N-oxide","Smp_27July-C_3","3",76.076239,444.6,"C",2023-07-27,1318787.08133971
"Trimethylamine N-oxide","Smp_27July-LH_1","1",76.076239,445.8,"LH",2023-07-27,18362044.0191388
"Trimethylamine N-oxide","Smp_27July-LH_2","2",76.076239,445.8,"LH",2023-07-27,2074098.11320755
"Trimethylamine N-oxide","Smp_27July-LH_3","3",76.076239,442.2,"LH",2023-07-27,9002907.93650794
"Trimethylamine N-oxide","Smp_27July-LL_1","1",76.076239,444,"LL",2023-07-27,1555411.48325359
"Trimethylamine N-oxide","Smp_27July-LL_2","2",76.076239,448.8,"LL",2023-07-27,2621545.45454545
"Trimethylamine N-oxide","Smp_27July-LL_3","3",76.076239,444,"LL",2023-07-27,7140259.80861244
"Trimethylamine N-oxide","Smp_27July-RH_1","1",76.076239,447.6,"RH",2023-07-27,2070862.3853211
"Trimethylamine N-oxide","Smp_27July-RH_2","2",76.076239,445.8,"RH",2023-07-27,1745129.58579882
"Trimethylamine N-oxide","Smp_27July-RH_3","3",76.076239,444,"RH",2023-07-27,583555.029585799
"Trimethylamine N-oxide","Smp_27July-RL_1","1",76.076239,445.8,"RL",2023-07-27,7074534.44976077
"Trimethylamine N-oxide","Smp_27July-RL_2","2",76.076239,442.2,"RL",2023-07-27,2498256.45933014
"Trimethylamine N-oxide","Smp_27July-RL_3","3",76.076239,444,"RL",2023-07-27,885708.612440191
"Trimethylamine N-oxide","Smp_27July-ZF_1","1",76.076239,444.6,"ZF",2023-07-27,1975743.06220096
"Trimethylamine N-oxide","Smp_27July-ZF_2","2",76.076239,446.4,"ZF",2023-07-27,647700.4784689
"Trimethylamine N-oxide","Smp_27July-ZF_3","3",76.076239,445.8,"ZF",2023-07-27,2108987.55980861
"Trimethylamine N-oxide","Smp_27July-ZH_1","1",76.076239,446.4,"ZH",2023-07-27,24668943.5406699
"Trimethylamine N-oxide","Smp_27July-ZH_2","2",76.076239,444.6,"ZH",2023-07-27,301573.684210526
"Trimethylamine N-oxide","Smp_27July-ZH_3","3",76.076239,445.8,"ZH",2023-07-27,3146648.80382775
"Trimethylamine N-oxide","Smp_27July-ZL_1","1",76.076239,445.8,"ZL",2023-07-27,464089.956331878
"Trimethylamine N-oxide","Smp_27July-ZL_2","2",76.076239,447,"ZL",2023-07-27,730411.961722488
"Trimethylamine N-oxide","Smp_27July-ZL_3","3",76.076239,448.8,"ZL",2023-07-27,1251633.01435407
"Trimethylamine N-oxide","Smp_30June-C_1","1",76.076239,445.8,"C",2023-06-30,9615824
"Trimethylamine N-oxide","Smp_30June-C_2","2",76.076239,446.4,"C",2023-06-30,1671792
"Trimethylamine N-oxide","Smp_30June-C_3","3",76.076239,445.8,"C",2023-06-30,8334762.5
"Trimethylamine N-oxide","Smp_30June-LH_1","1",76.076239,442.2,"LH",2023-06-30,1244115
"Trimethylamine N-oxide","Smp_30June-LH_2","2",76.076239,445.8,"LH",2023-06-30,8783794
"Trimethylamine N-oxide","Smp_30June-LH_3","3",76.076239,442.2,"LH",2023-06-30,2760967.5
"Trimethylamine N-oxide","Smp_30June-LL_1","1",76.076239,447.6,"LL",2023-06-30,5027791.5
"Trimethylamine N-oxide","Smp_30June-LL_2","2",76.076239,445.8,"LL",2023-06-30,17647386
"Trimethylamine N-oxide","Smp_30June-LL_3","3",76.076239,444,"LL",2023-06-30,2881947
"Trimethylamine N-oxide","Smp_30June-RH_1","1",76.076239,444,"RH",2023-06-30,8613239
"Trimethylamine N-oxide","Smp_30June-RH_2","2",76.076239,446.4,"RH",2023-06-30,12397783
"Trimethylamine N-oxide","Smp_30June-RH_3","3",76.076239,444,"RH",2023-06-30,3699645
"Trimethylamine N-oxide","Smp_30June-RL_1","1",76.076239,442.8,"RL",2023-06-30,29537496
"Trimethylamine N-oxide","Smp_30June-RL_2","2",76.076239,445.8,"RL",2023-06-30,634363.5
"Trimethylamine N-oxide","Smp_30June-RL_3","3",76.076239,441,"RL",2023-06-30,3028276.5
"Trimethylamine N-oxide","Smp_30June-ZF_1","1",76.076239,445.8,"ZF",2023-06-30,832444
"Trimethylamine N-oxide","Smp_30June-ZF_2","2",76.076239,441,"ZF",2023-06-30,6130982
"Trimethylamine N-oxide","Smp_30June-ZF_3","3",76.076239,444.6,"ZF",2023-06-30,1533442.5
"Trimethylamine N-oxide","Smp_30June-ZH_1","1",76.076239,445.8,"ZH",2023-06-30,9032758
"Trimethylamine N-oxide","Smp_30June-ZH_2","2",76.076239,445.2,"ZH",2023-06-30,14176832
"Trimethylamine N-oxide","Smp_30June-ZH_3","3",76.076239,445.8,"ZH",2023-06-30,6026508.0952381
"Trimethylamine N-oxide","Smp_30June-ZL_2","2",76.076239,445.2,"ZL",2023-06-30,2208915.5
"Trimethylamine N-oxide","Smp_30June-ZL_3","3",76.076239,446.4,"ZL",2023-06-30,46509256
"beta-Alanine","Smp_14July-C_1","1",90.055504,729.6,"C",2023-07-14,5244109.09090909
"beta-Alanine","Smp_14July-C_2","2",90.055504,726,"C",2023-07-14,3670097.1291866
"beta-Alanine","Smp_14July-C_3","3",90.055504,729.6,"C",2023-07-14,775058.851674641
"beta-Alanine","Smp_14July-LH_1","1",90.055504,732,"LH",2023-07-14,10333633.492823
"beta-Alanine","Smp_14July-LH_2","2",90.055504,729.6,"LH",2023-07-14,1683505.74162679
"beta-Alanine","Smp_14July-LH_3","3",90.055504,723.6,"LH",2023-07-14,3089293.30143541
"beta-Alanine","Smp_14July-LL_1","1",90.055504,724.8,"LL",2023-07-14,2822152.63157895
"beta-Alanine","Smp_14July-LL_2","2",90.055504,730.2,"LL",2023-07-14,1944739.71291866
"beta-Alanine","Smp_14July-LL_3","3",90.055504,729.6,"LL",2023-07-14,2561560.76555024
"beta-Alanine","Smp_14July-RH_1","1",90.055504,724.8,"RH",2023-07-14,5646155.50239235
"beta-Alanine","Smp_14July-RH_2","2",90.055504,732,"RH",2023-07-14,4364115.78947368
"beta-Alanine","Smp_14July-RH_3","3",90.055504,730.2,"RH",2023-07-14,1316712.44019139
"beta-Alanine","Smp_14July-RL_1","1",90.055504,730.2,"RL",2023-07-14,1976892.82296651
"beta-Alanine","Smp_14July-RL_2","2",90.055504,730.2,"RL",2023-07-14,7454597.1291866
"beta-Alanine","Smp_14July-RL_3","3",90.055504,733.8,"RL",2023-07-14,4576645.45454546
"beta-Alanine","Smp_14July-ZF_1","1",90.055504,724.8,"ZF",2023-07-14,1217535.40669856
"beta-Alanine","Smp_14July-ZF_2","2",90.055504,727.8,"ZF",2023-07-14,663088.995215311
"beta-Alanine","Smp_14July-ZF_3","3",90.055504,730.2,"ZF",2023-07-14,2666334.44976077
"beta-Alanine","Smp_14July-ZH_1","1",90.055504,730.2,"ZH",2023-07-14,3026777.03349282
"beta-Alanine","Smp_14July-ZH_2","2",90.055504,731.4,"ZH",2023-07-14,3632694.73684211
"beta-Alanine","Smp_14July-ZH_3","3",90.055504,730.2,"ZH",2023-07-14,1562741.62679426
"beta-Alanine","Smp_14July-ZL_1","1",90.055504,729.6,"ZL",2023-07-14,1048017.70334928
"beta-Alanine","Smp_14July-ZL_2","2",90.055504,724.8,"ZL",2023-07-14,2555306.69856459
"beta-Alanine","Smp_14July-ZL_3","3",90.055504,732,"ZL",2023-07-14,2649459.33014354
"beta-Alanine","Smp_21July-C_1","1",90.055504,728.4,"C",2023-07-21,2238649.76076555
"beta-Alanine","Smp_21July-C_2","2",90.055504,723.6,"C",2023-07-21,1954271.29186603
"beta-Alanine","Smp_21July-C_3","3",90.055504,731.4,"C",2023-07-21,1919530.62200957
"beta-Alanine","Smp_21July-LH_1","1",90.055504,724.8,"LH",2023-07-21,3969890.90909091
"beta-Alanine","Smp_21July-LH_2","2",90.055504,723.6,"LH",2023-07-21,3303841.89944134
"beta-Alanine","Smp_21July-LH_3","3",90.055504,730.8,"LH",2023-07-21,3841595.76719577
"beta-Alanine","Smp_21July-LL_1","1",90.055504,733.8,"LL",2023-07-21,1408442.10526316
"beta-Alanine","Smp_21July-LL_2","2",90.055504,728.4,"LL",2023-07-21,2430516.26794258
"beta-Alanine","Smp_21July-LL_3","3",90.055504,729.6,"LL",2023-07-21,2139362.67942584
"beta-Alanine","Smp_21July-RH_1","1",90.055504,723.6,"RH",2023-07-21,2509649.76076555
"beta-Alanine","Smp_21July-RH_2","2",90.055504,726.6,"RH",2023-07-21,30189255.8659218
"beta-Alanine","Smp_21July-RH_3","3",90.055504,724.8,"RH",2023-07-21,4568699.0430622
"beta-Alanine","Smp_21July-RL_1","1",90.055504,731.4,"RL",2023-07-21,2361907.17703349
"beta-Alanine","Smp_21July-RL_2","2",90.055504,729,"RL",2023-07-21,766638.277511962
"beta-Alanine","Smp_21July-RL_3","3",90.055504,723.6,"RL",2023-07-21,3182558.73015873
"beta-Alanine","Smp_21July-ZF_1","1",90.055504,731.4,"ZF",2023-07-21,1859226.79425837
"beta-Alanine","Smp_21July-ZF_2","2",90.055504,730.2,"ZF",2023-07-21,3018842.58373206
"beta-Alanine","Smp_21July-ZF_3","3",90.055504,730.2,"ZF",2023-07-21,1122932.53588517
"beta-Alanine","Smp_21July-ZH_1","1",90.055504,728.4,"ZH",2023-07-21,2613695.6937799
"beta-Alanine","Smp_21July-ZH_2","2",90.055504,731.4,"ZH",2023-07-21,1207052.15311005
"beta-Alanine","Smp_21July-ZH_3","3",90.055504,728.4,"ZH",2023-07-21,1305601.4354067
"beta-Alanine","Smp_21July-ZL_1","1",90.055504,730.2,"ZL",2023-07-21,1110211.96172249
"beta-Alanine","Smp_21July-ZL_2","2",90.055504,724.8,"ZL",2023-07-21,4064375.59808612
"beta-Alanine","Smp_21July-ZL_3","3",90.055504,725.4,"ZL",2023-07-21,1280867.94258373
"beta-Alanine","Smp_27July-C_1","1",90.055504,726.6,"C",2023-07-27,1208631.57894737
"beta-Alanine","Smp_27July-C_2","2",90.055504,723.6,"C",2023-07-27,2657520.57416268
"beta-Alanine","Smp_27July-C_3","3",90.055504,727.8,"C",2023-07-27,1040047.84688995
"beta-Alanine","Smp_27July-LH_1","1",90.055504,729.6,"LH",2023-07-27,1183991.38755981
"beta-Alanine","Smp_27July-LH_2","2",90.055504,728.4,"LH",2023-07-27,2451456.60377358
"beta-Alanine","Smp_27July-LH_3","3",90.055504,723.6,"LH",2023-07-27,2906353.96825397
"beta-Alanine","Smp_27July-LL_1","1",90.055504,729.6,"LL",2023-07-27,968161.244019139
"beta-Alanine","Smp_27July-LL_2","2",90.055504,734.4,"LL",2023-07-27,2978157.41626794
"beta-Alanine","Smp_27July-LL_3","3",90.055504,724.8,"LL",2023-07-27,2959565.07177034
"beta-Alanine","Smp_27July-RH_1","1",90.055504,730.2,"RH",2023-07-27,4995980.73394495
"beta-Alanine","Smp_27July-RH_2","2",90.055504,730.8,"RH",2023-07-27,3741747.33727811
"beta-Alanine","Smp_27July-RH_3","3",90.055504,726.6,"RH",2023-07-27,1895749.70414201
"beta-Alanine","Smp_27July-RL_1","1",90.055504,730.2,"RL",2023-07-27,2486933.01435407
"beta-Alanine","Smp_27July-RL_2","2",90.055504,723.6,"RL",2023-07-27,1707326.31578947
"beta-Alanine","Smp_27July-RL_3","3",90.055504,727.8,"RL",2023-07-27,1799165.07177034
"beta-Alanine","Smp_27July-ZF_1","1",90.055504,731.4,"ZF",2023-07-27,1140397.6076555
"beta-Alanine","Smp_27July-ZF_2","2",90.055504,731.4,"ZF",2023-07-27,983089.95215311
"beta-Alanine","Smp_27July-ZF_3","3",90.055504,730.2,"ZF",2023-07-27,1167926.79425837
"beta-Alanine","Smp_27July-ZH_1","1",90.055504,731.4,"ZH",2023-07-27,2801248.80382775
"beta-Alanine","Smp_27July-ZH_2","2",90.055504,730.2,"ZH",2023-07-27,1849366.98564593
"beta-Alanine","Smp_27July-ZH_3","3",90.055504,732,"ZH",2023-07-27,2423560.76555024
"beta-Alanine","Smp_27July-ZL_1","1",90.055504,732,"ZL",2023-07-27,1047043.66812227
"beta-Alanine","Smp_27July-ZL_2","2",90.055504,732,"ZL",2023-07-27,3468370.81339713
"beta-Alanine","Smp_27July-ZL_3","3",90.055504,734.4,"ZL",2023-07-27,1464531.57894737
"beta-Alanine","Smp_30June-C_1","1",90.055504,727.8,"C",2023-06-30,2823904.5
"beta-Alanine","Smp_30June-C_2","2",90.055504,730.8,"C",2023-06-30,6979280.5
"beta-Alanine","Smp_30June-C_3","3",90.055504,728.4,"C",2023-06-30,3627799.5
"beta-Alanine","Smp_30June-LH_1","1",90.055504,725.4,"LH",2023-06-30,12638751
"beta-Alanine","Smp_30June-LH_2","2",90.055504,727.2,"LH",2023-06-30,1759631.5
"beta-Alanine","Smp_30June-LH_3","3",90.055504,728.4,"LH",2023-06-30,2186600.5
"beta-Alanine","Smp_30June-LL_1","1",90.055504,729.6,"LL",2023-06-30,5085858.5
"beta-Alanine","Smp_30June-LL_2","2",90.055504,732,"LL",2023-06-30,7214696
"beta-Alanine","Smp_30June-LL_3","3",90.055504,723.6,"LL",2023-06-30,4487650.5
"beta-Alanine","Smp_30June-RH_1","1",90.055504,724.8,"RH",2023-06-30,3987604
"beta-Alanine","Smp_30June-RH_2","2",90.055504,731.4,"RH",2023-06-30,5175825
"beta-Alanine","Smp_30June-RH_3","3",90.055504,727.8,"RH",2023-06-30,2617051
"beta-Alanine","Smp_30June-RL_1","1",90.055504,723.6,"RL",2023-06-30,8301167.5
"beta-Alanine","Smp_30June-RL_2","2",90.055504,723.6,"RL",2023-06-30,9693590
"beta-Alanine","Smp_30June-RL_3","3",90.055504,723.6,"RL",2023-06-30,7436370
"beta-Alanine","Smp_30June-ZF_1","1",90.055504,729.6,"ZF",2023-06-30,4670276
"beta-Alanine","Smp_30June-ZF_2","2",90.055504,729.6,"ZF",2023-06-30,2650847.5
"beta-Alanine","Smp_30June-ZF_3","3",90.055504,732,"ZF",2023-06-30,7637924.5
"beta-Alanine","Smp_30June-ZH_1","1",90.055504,729.6,"ZH",2023-06-30,2129784
"beta-Alanine","Smp_30June-ZH_2","2",90.055504,728.4,"ZH",2023-06-30,5993605.5
"beta-Alanine","Smp_30June-ZH_3","3",90.055504,729.6,"ZH",2023-06-30,3834653.33333333
"beta-Alanine","Smp_30June-ZL_1","1",90.055504,729.6,"ZL",2023-06-30,1596952
"beta-Alanine","Smp_30June-ZL_2","2",90.055504,723,"ZL",2023-06-30,9202307
"beta-Alanine","Smp_30June-ZL_3","3",90.055504,728.4,"ZL",2023-06-30,2809554.5
"L-Alanine","Smp_14July-C_1","1",90.055504,691.8,"C",2023-07-14,33257190.430622
"L-Alanine","Smp_14July-C_2","2",90.055504,690.6,"C",2023-07-14,3491972.24880383
"L-Alanine","Smp_14July-C_3","3",90.055504,690,"C",2023-07-14,6467391.38755981
"L-Alanine","Smp_14July-LH_1","1",90.055504,691.8,"LH",2023-07-14,35380715.7894737
"L-Alanine","Smp_14July-LH_2","2",90.055504,691.2,"LH",2023-07-14,13985188.5167464
"L-Alanine","Smp_14July-LH_3","3",90.055504,685.2,"LH",2023-07-14,26081877.5119617
"L-Alanine","Smp_14July-LL_1","1",90.055504,687.6,"LL",2023-07-14,13700187.5598086
"L-Alanine","Smp_14July-LL_2","2",90.055504,691.2,"LL",2023-07-14,15980718.6602871
"L-Alanine","Smp_14July-LL_3","3",90.055504,689.4,"LL",2023-07-14,18083364.5933014
"L-Alanine","Smp_14July-RH_1","1",90.055504,685.8,"RH",2023-07-14,42781339.7129187
"L-Alanine","Smp_14July-RH_2","2",90.055504,692.4,"RH",2023-07-14,63714124.4019139
"L-Alanine","Smp_14July-RH_3","3",90.055504,690,"RH",2023-07-14,15631770.3349282
"L-Alanine","Smp_14July-RL_1","1",90.055504,690.6,"RL",2023-07-14,27643385.645933
"L-Alanine","Smp_14July-RL_2","2",90.055504,692.4,"RL",2023-07-14,22823797.1291866
"L-Alanine","Smp_14July-RL_3","3",90.055504,694.2,"RL",2023-07-14,50188267.9425837
"L-Alanine","Smp_14July-ZF_1","1",90.055504,686.4,"ZF",2023-07-14,12199151.1961723
"L-Alanine","Smp_14July-ZF_2","2",90.055504,691.2,"ZF",2023-07-14,3178232.53588517
"L-Alanine","Smp_14July-ZF_3","3",90.055504,693,"ZF",2023-07-14,11710573.2057416
"L-Alanine","Smp_14July-ZH_1","1",90.055504,691.2,"ZH",2023-07-14,13705759.8086124
"L-Alanine","Smp_14July-ZH_2","2",90.055504,692.4,"ZH",2023-07-14,14445924.4019139
"L-Alanine","Smp_14July-ZH_3","3",90.055504,693.6,"ZH",2023-07-14,9873445.93301436
"L-Alanine","Smp_14July-ZL_1","1",90.055504,690,"ZL",2023-07-14,9253971.29186603
"L-Alanine","Smp_14July-ZL_2","2",90.055504,687,"ZL",2023-07-14,9668370.33492823
